08 21 2015,232.17,235.54,236.43,230.52,13.00,-1.43
08 20 2015,235.54,226.32,237.81,226.27,26.46,4.11
08 19 2015,226.24,193.96,239.44,193.96,93.88,23.62
08 18 2015,183.01,258.49,258.50,171.00,72.15,-29.20
08 17 2015,258.49,259.90,262.01,257.50,9.90,-0.54
08 16 2015,259.90,262.20,262.90,256.50,27.30,-0.85
08 15 2015,262.14,266.32,267.76,260.96,10.49,-1.48
08 14 2015,266.09,264.47,268.88,262.15,13.43,0.61
08 13 2015,264.47,267.09,268.00,263.33,12.91,-0.98
08 12 2015,267.09,271.96,273.75,265.80,16.28,-1.79
08 11 2015,271.96,265.10,271.97,264.81,12.67,2.59
08 10 2015,265.10,265.58,267.68,262.17,10.70,-0.18
08 09 2015,265.58,261.34,267.60,260.73,21.20,1.62
08 08 2015,261.34,280.19,280.31,260.62,36.82,-6.70
08 07 2015,280.12,279.08,281.00,276.07,12.44,0.37
08 06 2015,279.08,282.61,282.61,278.08,10.15,-1.25
08 05 2015,282.61,285.47,285.94,281.61,7.69,-1.00
08 04 2015,285.47,281.28,285.94,281.28,12.06,1.49
08 03 2015,281.27,282.44,287.00,279.70,14.67,-0.43
08 02 2015,282.49,280.31,283.29,276.28,11.77,0.77
08 01 2015,280.33,284.45,284.99,276.54,12.28,-1.45
07 31 2015,284.45,288.21,289.85,282.00,14.63,-1.30
07 30 2015,288.21,289.92,290.98,285.00,12.16,-0.59
07 29 2015,289.92,295.23,295.38,286.59,15.75,-1.80
07 28 2015,295.23,294.84,298.89,293.61,14.44,0.13
07 27 2015,294.84,293.01,298.74,286.00,25.41,0.62
07 26 2015,293.01,289.36,294.50,288.15,9.30,1.26
07 25 2015,289.36,288.60,292.35,286.40,11.82,0.26
07 24 2015,288.60,276.48,289.93,276.02,24.08,4.37
07 23 2015,276.51,277.99,278.44,275.56,5.44,-0.53
07 22 2015,277.99,275.78,278.38,274.50,11.13,0.80
07 21 2015,275.78,280.20,282.08,275.25,13.40,-1.62
07 20 2015,280.31,275.03,280.46,273.50,11.82,1.92
07 19 2015,275.03,277.25,279.18,274.69,7.94,-0.80
07 18 2015,277.25,279.85,283.33,276.12,15.40,-0.93
07 17 2015,279.85,278.94,281.50,272.08,25.52,0.33
07 16 2015,278.93,285.43,294.30,275.24,53.00,-2.28
07 15 2015,285.44,286.87,294.38,283.53,21.92,-0.50
07 14 2015,286.87,292.65,297.13,286.11,23.27,-1.98
07 13 2015,292.65,311.15,312.00,284.51,74.07,-5.94
07 12 2015,311.12,300.57,316.02,300.50,61.47,8.52
07 10 2015,286.70,269.22,292.66,268.59,68.25,6.49
07 09 2015,269.22,269.97,272.80,267.98,24.11,-0.59
07 08 2015,270.83,269.50,271.40,267.40,27.02,2.00
07 07 2015,265.51,268.84,268.90,263.34,45.25,-3.39
07 06 2015,274.83,270.10,276.55,268.15,61.92,3.63
07 05 2015,265.20,260.58,265.27,258.00,14.57,1.77
07 04 2015,260.58,256.09,261.93,253.58,9.77,1.77
07 03 2015,256.05,254.52,256.90,252.11,11.55,0.60
07 02 2015,254.52,258.10,262.58,253.00,17.29,-1.39
07 01 2015,258.10,262.89,264.78,253.51,21.83,-1.82
06 30 2015,262.89,256.69,268.86,254.72,47.01,2.42
06 29 2015,256.69,248.71,257.70,248.57,34.74,3.20
06 28 2015,248.72,251.61,252.06,247.25,12.89,-1.15
06 27 2015,251.61,243.29,251.77,242.60,18.14,3.42
06 26 2015,243.29,242.05,243.90,240.64,10.14,0.51
06 25 2015,242.05,239.80,242.99,239.50,9.22,0.94
06 24 2015,239.80,244.25,244.25,239.50,15.32,-1.82
06 23 2015,244.25,246.67,247.35,242.33,11.61,-0.98
06 22 2015,246.67,244.25,247.99,243.50,18.48,0.99
06 21 2015,244.25,245.38,245.69,241.09,8.15,-0.46
06 20 2015,245.38,244.58,245.90,240.05,24.30,0.33
06 19 2015,244.58,249.51,252.12,243.73,23.64,-1.98
06 18 2015,249.51,248.95,253.70,243.00,27.90,0.22
06 17 2015,248.95,252.08,259.10,246.11,47.81,-1.24
06 16 2015,252.08,236.98,253.90,236.00,50.14,6.37
06 15 2015,236.98,233.54,238.16,233.35,19.15,1.47
06 14 2015,233.54,232.87,235.44,232.51,8.29,0.29
06 13 2015,232.87,229.44,233.50,228.40,11.07,1.49
06 12 2015,229.44,230.00,231.34,229.12,9.92,-0.17
06 11 2015,229.82,228.60,230.70,228.60,9.41,0.53
06 10 2015,228.60,229.06,229.95,227.50,10.79,-0.20
06 09 2015,229.05,228.76,232.02,227.79,16.32,0.13
06 08 2015,228.76,223.26,230.63,223.26,28.89,2.46
06 07 2015,223.26,225.66,226.67,222.29,17.35,-1.06
06 06 2015,225.65,224.51,226.85,223.90,6.73,0.51
06 05 2015,224.51,223.24,229.23,222.69,17.66,0.57
06 04 2015,223.24,225.11,225.77,222.64,11.04,-0.83
06 03 2015,225.11,224.68,227.00,222.26,17.15,0.19
06 02 2015,224.68,222.00,226.00,220.97,16.50,1.21
06 01 2015,222.00,228.70,230.89,219.75,31.97,-2.93
05 31 2015,228.70,232.54,232.69,227.13,11.67,-1.65
05 30 2015,232.54,236.52,236.73,230.68,14.70,-1.68
05 29 2015,236.52,236.86,237.16,235.02,6.85,-0.14
05 28 2015,236.86,236.85,237.50,235.92,5.85,0.00
05 27 2015,236.85,237.36,239.30,235.56,9.11,-0.21
05 26 2015,237.36,237.10,238.50,235.27,8.82,0.11
05 25 2015,237.10,240.96,241.12,236.10,8.68,-1.60
05 24 2015,240.95,238.81,242.98,238.55,7.19,0.90
05 23 2015,238.81,240.97,241.18,237.56,8.51,-0.90
05 22 2015,240.97,235.27,241.83,234.59,22.83,2.42
05 21 2015,235.27,234.24,236.49,233.92,10.51,0.44
05 20 2015,234.24,231.70,235.24,231.56,11.45,1.10
05 19 2015,231.70,232.82,235.70,231.19,5.97,-0.48
05 18 2015,232.82,236.15,237.25,229.00,14.19,-1.44
05 17 2015,236.22,235.70,238.02,235.62,4.80,0.22
05 16 2015,235.70,237.30,237.58,234.01,6.05,-0.67
05 15 2015,237.30,236.68,238.92,233.88,9.55,0.26
05 14 2015,236.68,235.70,238.20,232.10,19.41,0.37
05 13 2015,235.80,241.92,245.00,234.34,28.22,-2.47
05 12 2015,241.78,242.47,244.39,240.86,13.11,-0.28
05 11 2015,242.47,240.73,245.49,238.50,16.05,0.79
05 10 2015,240.57,242.54,245.88,238.83,11.87,-0.81
05 09 2015,242.54,244.50,249.10,240.10,19.38,-0.80
05 08 2015,244.50,237.30,248.48,236.20,31.13,3.04
05 07 2015,237.29,229.27,239.78,227.82,27.41,3.50
05 06 2015,229.27,235.87,236.75,227.33,47.41,-2.80
05 05 2015,235.87,238.54,239.45,231.05,26.12,-1.12
05 04 2015,238.54,240.57,243.60,237.00,24.76,-0.90
05 03 2015,240.70,234.81,243.73,235.66,19.11,2.51
05 02 2015,234.81,231.78,235.79,231.78,9.04,1.31
05 01 2015,231.78,236.11,239.19,231.31,16.62,-1.83
04 30 2015,236.11,225.23,240.20,224.65,41.29,4.83
04 29 2015,225.23,225.30,227.78,222.67,12.20,-0.03
04 28 2015,225.30,227.13,228.05,222.22,17.29,-1.05
04 27 2015,227.68,219.70,232.00,218.24,35.14,3.63
04 26 2015,219.70,226.10,221.48,214.00,40.92,-2.83
04 25 2015,226.10,231.38,232.70,225.78,13.38,-2.28
04 24 2015,231.38,236.01,236.20,228.70,22.53,-1.96
04 23 2015,236.01,234.14,236.98,233.00,8.81,0.80
04 22 2015,234.14,236.96,238.99,232.42,22.86,-0.70
04 21 2015,235.80,224.21,236.20,224.19,30.99,5.17
04 20 2015,224.21,222.16,227.00,221.50,19.97,0.90
04 19 2015,222.21,223.08,226.83,222.10,17.64,-0.39
04 18 2015,223.08,222.40,224.16,219.94,11.90,0.31
04 17 2015,222.40,228.47,228.98,219.61,27.14,-2.66
04 16 2015,228.47,223.98,230.00,223.01,29.32,2.00
04 15 2015,223.98,220.16,224.00,219.01,23.60,1.72
04 14 2015,220.19,225.00,225.75,216.37,40.75,-2.14
04 13 2015,225.00,236.38,237.70,220.25,47.16,-4.81
04 12 2015,236.38,236.86,238.70,232.82,10.17,-0.20
04 11 2015,236.86,236.12,240.00,233.76,17.64,0.31
04 10 2015,236.12,243.58,243.74,230.76,37.33,-3.06
04 09 2015,243.58,244.92,246.79,236.52,22.75,-0.55
04 08 2015,244.92,253.70,254.99,243.05,39.68,-3.46
04 07 2015,253.71,255.61,257.90,253.03,10.53,-0.74
04 06 2015,255.61,260.50,262.43,253.72,20.82,-1.88
04 05 2015,260.50,253.60,261.25,251.55,23.93,2.72
04 04 2015,253.60,254.24,255.69,250.39,9.42,-0.25
04 03 2015,254.23,253.23,256.42,250.70,28.36,0.39
04 02 2015,253.23,246.93,254.92,244.55,26.22,2.55
04 01 2015,246.93,244.51,248.53,239.50,23.54,1.06
03 31 2015,244.33,247.93,248.80,242.00,22.44,-1.45
03 30 2015,247.93,242.74,248.71,246.95,30.64,2.26
03 29 2015,242.44,252.95,250.00,239.52,31.54,-4.15
03 28 2015,252.95,246.50,255.42,246.50,17.80,2.62
03 27 2015,246.50,249.19,250.45,245.27,22.46,-1.08
03 26 2015,249.19,246.29,254.98,246.28,33.27,1.33
03 25 2015,245.92,246.00,250.00,235.70,54.42,-0.03
03 24 2015,246.00,267.23,268.39,241.50,62.94,-7.94
03 23 2015,267.23,268.82,271.47,262.00,23.56,-0.59
03 22 2015,268.82,260.47,270.80,259.82,18.25,3.21
03 21 2015,260.47,262.19,262.99,255.52,15.11,-0.66
03 20 2015,262.19,261.98,266.99,259.36,16.27,0.13
03 19 2015,261.86,257.30,267.89,248.07,78.90,1.77
03 18 2015,257.30,285.12,285.24,248.98,89.46,-9.80
03 17 2015,285.25,291.22,292.83,283.00,22.13,-2.05
03 16 2015,291.22,286.90,295.13,289.32,22.32,1.51
03 15 2015,286.90,282.60,287.78,283.40,13.62,1.52
03 14 2015,282.60,283.23,287.50,281.36,26.05,-0.24
03 13 2015,283.28,295.55,295.90,282.15,43.54,-4.15
03 12 2015,295.56,296.70,298.80,292.37,27.18,-0.38
03 11 2015,296.70,292.64,298.74,291.06,26.09,1.37
03 10 2015,292.70,291.00,303.80,290.00,67.18,0.57
03 09 2015,291.03,275.59,295.00,278.98,62.86,5.60
03 08 2015,275.59,276.97,278.68,272.00,14.62,-0.50
03 07 2015,276.97,273.36,280.00,270.58,22.14,1.38
03 06 2015,273.20,277.69,277.90,269.68,40.56,-1.62
03 05 2015,277.69,273.33,284.50,262.90,66.63,1.60
03 04 2015,273.33,283.75,285.99,267.38,71.03,-3.67
03 03 2015,283.75,277.30,290.32,267.95,82.29,2.33
03 02 2015,277.30,262.40,279.60,259.22,66.41,5.68
03 01 2015,262.40,255.70,266.00,245.79,46.96,2.62
02 28 2015,255.70,255.05,257.38,251.25,17.59,0.29
02 27 2015,254.96,236.93,262.58,236.65,69.50,7.61
02 26 2015,236.93,237.99,238.33,233.79,18.69,-0.45
02 25 2015,237.99,239.73,240.83,235.56,13.56,-0.73
02 24 2015,239.73,239.40,240.99,236.70,16.66,0.14
02 23 2015,239.40,236.50,240.99,232.61,23.92,1.23
02 22 2015,236.50,245.54,247.78,232.40,33.48,-3.69
02 21 2015,245.55,244.50,247.68,243.28,16.44,0.43
02 20 2015,244.50,240.00,248.32,238.95,31.65,1.79
02 19 2015,240.20,236.30,243.42,235.02,23.47,1.65
02 18 2015,236.30,244.00,244.98,231.72,39.24,-3.16
02 17 2015,244.00,233.50,246.25,231.51,41.39,4.45
02 16 2015,233.60,235.88,243.29,229.00,47.11,-0.97
02 15 2015,235.88,257.01,268.34,228.22,103.42,-8.29
02 14 2015,257.20,236.13,261.20,235.51,80.10,8.96
02 13 2015,236.06,222.55,242.48,221.46,68.09,6.16
02 12 2015,222.37,219.96,223.17,217.80,20.02,1.17
02 11 2015,219.79,221.39,223.29,218.14,19.23,-0.49
02 10 2015,220.87,221.13,222.00,215.00,5.40,-0.10
02 09 2015,221.10,224.01,225.00,216.45,6.55,-1.29
02 08 2015,223.99,229.16,231.60,220.00,4.30,-2.19
02 07 2015,229.00,223.20,230.50,222.67,4.10,2.60
02 06 2015,223.20,216.84,226.64,216.03,5.69,2.97
02 05 2015,216.76,227.11,228.90,215.00,7.41,-4.56
02 04 2015,227.11,228.77,230.99,221.50,9.15,-0.64
02 03 2015,228.58,237.01,243.90,225.32,8.32,-3.89
02 02 2015,237.83,228.39,240.10,220.89,7.45,3.86
02 01 2015,228.99,218.67,233.79,210.00,7.23,4.82
01 31 2015,218.45,229.00,234.67,217.11,5.60,-4.64
01 30 2015,229.07,235.00,244.59,227.89,5.77,-2.54
01 29 2015,235.03,235.89,242.00,221.14,6.64,-0.45
01 28 2015,236.09,263.96,265.99,228.50,5.34,-10.45
01 27 2015,263.65,274.73,278.47,244.03,1.63,-3.95
01 26 2015,274.48,262.78,322.72,241.43,5.18,7.84
01 25 2015,254.53,248.02,256.26,245.32,0.48,6.05
01 24 2015,240.00,215.00,250.58,215.00,0.00,2.13
01 23 2015,235.00,230.00,235.00,215.00,-,3.84
01 22 2015,226.32,245.50,257.73,216.59,0.00,0.36
01 21 2015,225.51,219.00,225.51,219.00,-,3.44
01 20 2015,218.00,215.00,218.00,208.00,-,2.25
01 19 2015,213.21,211.23,216.22,208.84,1.19,1.60
01 18 2015,209.85,202.90,218.26,197.05,1.97,4.29
01 17 2015,201.23,207.16,211.03,198.22,2.64,-2.64
01 16 2015,206.68,215.98,225.00,200.00,1.56,-5.07
01 15 2015,217.72,181.09,234.51,176.52,3.30,18.87
01 14 2015,183.16,230.28,230.48,164.95,9.67,-20.31
01 13 2015,229.84,267.33,267.63,222.49,13.52,-14.12
01 12 2015,267.62,267.20,281.05,265.49,2.56,0.54
01 11 2015,266.19,274.77,279.96,265.00,1.42,-3.22
01 10 2015,275.04,292.41,292.41,271.00,1.11,-6.08
01 09 2015,292.83,285.38,295.57,282.99,1.26,2.52
01 08 2015,285.64,296.20,296.20,285.64,1.31,-3.82
01 07 2015,297.00,286.10,303.83,285.00,1.53,4.07
01 06 2015,285.39,273.24,287.83,268.52,6.86,4.46
01 05 2015,273.20,261.00,276.46,260.47,2.68,5.57
01 04 2015,258.78,281.99,288.90,258.78,2.38,-8.23
01 03 2015,281.99,314.81,314.81,281.99,1.30,-10.51
01 02 2015,315.11,313.60,316.01,313.00,1.32,0.40
01 01 2015,313.85,317.51,317.51,312.88,0.93,-0.99
12 31 2014,317.00,309.00,317.60,308.56,1.86,2.66
12 30 2014,308.79,314.36,315.30,307.93,1.51,-1.00
12 29 2014,311.92,319.55,321.49,311.92,1.35,-1.77
12 28 2014,317.53,317.27,318.59,312.03,0.68,0.51
12 27 2014,315.91,327.12,327.12,312.74,1.10,-3.83
12 26 2014,328.49,319.20,329.84,317.53,2.99,2.97
12 25 2014,319.00,322.57,323.08,317.89,0.74,-1.17
12 24 2014,322.79,333.65,334.25,322.79,1.16,-3.04
12 23 2014,332.91,329.99,335.16,326.07,2.95,1.18
12 22 2014,329.02,318.20,329.22,317.50,1.32,3.72
12 21 2014,317.21,328.43,328.43,316.91,1.54,-3.60
12 20 2014,329.07,315.77,329.99,314.92,1.23,4.22
12 19 2014,315.74,309.28,317.00,305.98,2.33,2.43
12 18 2014,308.26,318.65,321.07,303.62,1.92,-3.12
12 17 2014,318.19,333.42,337.02,315.01,3.66,-3.76
12 16 2014,330.61,348.14,348.14,330.61,0.05,-4.78
12 15 2014,347.19,354.12,354.12,346.30,2.36,-1.55
12 14 2014,352.67,350.64,356.75,346.99,1.16,0.51
12 13 2014,350.88,352.64,352.64,348.33,0.75,-0.56
12 12 2014,352.84,350.38,356.99,349.85,2.32,0.80
12 11 2014,350.04,346.63,363.31,343.62,0.87,0.90
12 10 2014,346.92,354.00,356.22,343.53,3.12,-1.96
12 09 2014,353.85,363.23,364.36,345.52,0.86,-2.60
12 08 2014,363.31,375.19,375.59,361.70,1.21,-2.97
12 07 2014,374.43,373.91,376.72,370.91,0.91,0.45
12 06 2014,372.77,377.97,379.12,371.07,0.70,-1.49
12 05 2014,378.39,368.75,380.57,367.24,0.93,2.20
12 04 2014,370.26,375.78,378.88,364.81,1.16,-1.46
12 03 2014,375.74,381.40,383.11,374.25,1.09,-1.64
12 02 2014,382.01,377.39,382.56,376.94,2.04,1.17
12 01 2014,377.60,376.68,380.00,374.89,1.57,0.23
11 30 2014,376.72,374.66,380.31,373.06,1.51,0.60
11 29 2014,374.49,375.25,383.00,372.00,1.28,-0.29
11 28 2014,375.57,369.87,380.28,359.52,0.89,1.62
11 27 2014,369.57,369.28,373.48,368.14,0.63,0.46
11 26 2014,367.87,377.03,378.30,365.78,1.21,-2.12
11 25 2014,375.82,373.54,390.00,373.08,3.84,0.72
11 24 2014,373.15,365.25,386.99,327.79,1.71,3.49
11 23 2014,360.57,347.49,360.57,346.74,0.91,4.11
11 22 2014,346.35,350.91,360.25,346.09,0.80,-0.85
11 21 2014,349.33,353.50,356.03,346.10,1.81,-1.84
11 20 2014,355.88,380.46,380.61,353.39,1.77,-6.14
11 19 2014,379.16,373.09,381.64,372.12,2.89,2.48
11 18 2014,370.00,388.63,390.87,370.00,1.07,-4.53
11 17 2014,387.56,388.89,407.00,376.00,1.31,-0.17
11 16 2014,388.21,380.56,391.89,380.25,0.86,3.11
11 15 2014,376.51,400.48,406.29,370.97,0.71,-5.65
11 14 2014,399.07,410.00,414.62,385.00,1.11,-4.85
11 13 2014,419.42,428.34,445.00,387.55,5.05,0.37
11 12 2014,417.87,375.00,431.11,375.00,1.26,13.86
11 11 2014,367.00,366.53,367.21,361.32,0.97,-0.26
11 10 2014,367.97,359.98,372.50,355.00,0.84,2.21
11 09 2014,360.00,343.69,360.00,342.52,1.03,4.35
11 08 2014,344.99,341.99,344.99,340.50,0.89,1.02
11 07 2014,341.50,348.50,350.00,341.07,1.19,-2.01
11 06 2014,348.50,337.77,349.68,335.50,0.97,3.24
11 05 2014,337.55,330.75,341.00,321.00,2.74,3.26
11 04 2014,326.90,323.56,330.17,321.75,0.89,1.03
11 03 2014,323.56,324.27,335.50,323.25,3.09,0.33
11 02 2014,322.50,327.00,329.41,321.27,1.23,-1.43
11 01 2014,327.18,337.66,338.43,321.70,0.91,-2.91
10 31 2014,337.00,344.91,346.45,336.57,1.07,-1.99
10 30 2014,343.85,334.56,350.64,333.04,0.53,3.20
10 29 2014,333.20,352.22,352.28,333.20,3.40,-5.64
10 28 2014,353.10,351.16,353.22,349.01,1.95,0.70
10 27 2014,350.65,351.13,355.00,346.49,2.01,0.19
10 26 2014,349.99,346.76,356.27,344.03,2.02,0.74
10 25 2014,347.41,356.75,357.55,342.28,0.89,-2.45
10 24 2014,356.15,356.12,359.94,349.00,4.21,0.05
10 23 2014,355.98,379.73,381.00,352.99,1.29,-6.31
10 22 2014,379.96,382.85,385.46,379.73,0.94,-0.75
10 21 2014,382.84,380.73,387.75,378.22,1.21,0.49
10 20 2014,380.98,385.93,386.75,374.61,3.28,-1.36
10 19 2014,386.25,386.30,389.10,384.28,0.76,-0.96
10 18 2014,390.00,379.11,391.75,377.04,1.13,2.56
10 17 2014,380.25,380.68,385.71,371.91,2.43,0.25
10 16 2014,379.29,395.00,395.00,372.19,1.38,-3.60
10 15 2014,393.46,392.72,397.90,379.28,12.44,-1.13
10 14 2014,397.94,387.95,405.80,385.93,0.77,3.81
10 13 2014,383.35,367.11,391.03,363.29,1.52,3.04
10 12 2014,372.03,361.93,375.00,354.29,1.52,2.98
10 11 2014,361.27,358.85,366.00,352.25,0.93,0.49
10 10 2014,359.51,363.70,375.00,352.44,2.36,-1.08
10 09 2014,363.45,349.09,375.69,345.99,2.32,3.83
10 08 2014,350.04,332.06,351.00,324.98,7.43,5.76
10 07 2014,330.97,330.52,334.56,315.78,9.14,2.20
10 06 2014,323.84,320.24,345.48,303.15,1.82,0.43
10 05 2014,322.45,327.61,341.16,285.12,2.18,-1.89
10 04 2014,328.66,359.63,364.75,322.40,1.41,-8.12
10 03 2014,357.69,371.52,375.08,356.35,1.05,-3.78
10 02 2014,371.74,383.08,385.45,370.29,0.82,-2.94
10 01 2014,383.00,387.02,388.96,377.04,5.26,-1.07
09 30 2014,387.14,374.17,392.13,371.99,10.91,4.75
09 29 2014,369.60,376.75,383.00,367.26,0.85,-1.36
09 28 2014,374.71,398.77,399.43,369.95,0.61,-5.67
09 27 2014,397.25,400.42,405.00,395.12,0.73,-1.42
09 26 2014,402.97,411.23,414.79,397.00,1.25,-1.50
09 25 2014,409.09,420.59,420.60,404.00,0.99,-2.69
09 24 2014,420.41,426.68,430.00,408.60,4.09,-2.03
09 23 2014,429.13,398.87,440.50,395.42,1.80,7.91
09 22 2014,397.67,400.10,406.18,394.00,3.96,-0.75
09 21 2014,400.69,409.34,412.52,394.19,0.52,-2.65
09 20 2014,411.59,396.48,427.27,392.55,1.01,4.13
09 19 2014,395.27,426.80,428.39,389.88,0.90,-7.47
09 18 2014,427.18,456.70,459.97,412.02,1.61,-6.48
09 17 2014,456.77,465.72,469.00,450.35,1.10,-1.80
09 16 2014,465.13,466.80,475.11,464.35,0.59,-1.02
09 15 2014,469.90,476.49,478.79,469.90,1.36,-1.38
09 14 2014,476.49,477.16,479.10,474.30,0.77,-0.34
09 13 2014,478.10,471.20,480.75,470.79,0.91,1.33
09 12 2014,471.81,475.68,477.85,467.75,0.76,-1.11
09 11 2014,477.09,479.64,480.75,470.10,0.99,-0.05
09 10 2014,477.33,474.01,487.00,473.30,0.71,0.99
09 09 2014,472.66,470.95,475.45,463.33,1.10,0.47
09 08 2014,470.43,476.70,478.11,462.17,1.35,-1.94
09 07 2014,479.73,481.14,483.62,479.73,0.56,-0.33
09 06 2014,481.32,481.39,485.00,479.59,0.98,0.78
09 05 2014,477.59,487.07,488.61,477.59,0.72,-2.37
09 04 2014,489.20,473.70,494.28,473.27,1.08,3.20
09 03 2014,474.04,478.50,478.85,473.35,0.93,-0.58
09 02 2014,476.79,481.60,485.83,475.00,1.24,-1.86
09 01 2014,485.83,487.35,489.49,479.09,1.02,0.51
08 31 2014,483.37,503.07,503.99,482.27,1.60,-3.13
08 30 2014,499.00,506.86,506.86,499.00,0.39,-1.68
08 29 2014,507.52,506.01,510.07,503.00,0.79,-0.05
08 28 2014,507.75,512.04,513.33,506.60,0.80,-0.63
08 27 2014,510.99,512.94,518.00,510.99,0.99,0.50
08 26 2014,508.43,507.00,514.65,505.47,0.76,1.18
08 25 2014,502.50,506.31,511.00,498.20,2.81,-0.95
08 24 2014,507.30,500.69,512.78,500.00,0.75,1.43
08 23 2014,500.15,510.50,511.58,498.95,0.91,-2.99
08 22 2014,515.57,518.37,521.50,502.00,0.79,-0.06
08 21 2014,515.87,515.62,528.99,509.97,1.52,-0.21
08 20 2014,516.98,492.07,524.99,471.74,1.15,5.44
08 19 2014,490.30,470.00,498.00,470.00,1.43,2.53
08 18 2014,478.20,504.17,506.67,462.37,2.84,-4.61
08 17 2014,501.32,525.39,527.01,490.13,0.62,-4.90
08 16 2014,527.17,502.68,527.78,489.49,1.03,4.14
08 15 2014,506.23,517.25,525.00,489.99,1.62,-0.74
08 14 2014,510.00,549.00,549.00,503.00,1.76,-7.10
08 13 2014,549.00,567.57,567.69,530.52,1.89,-3.00
08 12 2014,566.00,570.00,570.55,563.00,0.78,-1.14
08 11 2014,572.50,582.71,583.15,572.50,0.96,-1.29
08 10 2014,580.00,581.86,586.41,580.00,0.68,-0.57
08 09 2014,583.30,583.03,583.91,581.29,0.70,-0.53
08 08 2014,586.41,582.93,587.63,582.93,0.82,0.71
08 07 2014,582.25,577.51,583.35,577.51,1.20,0.82
08 06 2014,577.50,575.25,583.70,574.26,0.95,0.44
08 05 2014,574.95,581.95,583.99,574.19,0.98,-1.06
08 04 2014,581.11,583.14,587.81,581.11,0.93,-0.16
08 03 2014,582.06,583.86,583.86,578.34,0.62,-0.97
08 02 2014,587.75,593.31,593.31,583.68,0.98,-1.21
08 01 2014,594.92,578.00,606.10,100.00,2.06,2.74
07 31 2014,579.04,554.00,586.00,553.50,1.11,5.09
07 30 2014,551.00,575.37,575.83,550.00,1.31,-4.17
07 29 2014,575.00,579.99,585.71,566.23,1.41,-1.94
07 28 2014,586.38,585.00,587.99,571.00,1.48,-0.70
07 27 2014,590.50,594.29,595.00,589.99,0.86,-0.59
07 26 2014,594.00,598.96,598.96,590.15,1.24,-0.67
07 25 2014,598.00,600.93,605.33,595.00,1.13,-0.38
07 24 2014,600.31,616.84,616.86,593.20,1.76,-2.74
07 23 2014,617.21,611.96,618.60,609.98,1.74,0.75
07 22 2014,612.59,620.00,624.00,605.54,1.06,-1.16
07 21 2014,619.79,621.00,621.75,605.00,2.36,0.14
07 20 2014,618.91,623.25,623.25,617.00,1.08,-1.01
07 19 2014,625.25,627.17,627.17,618.00,1.26,-0.35
07 18 2014,627.46,626.41,627.46,616.75,1.02,-0.02
07 17 2014,627.60,622.00,631.14,619.00,2.89,1.06
07 16 2014,621.04,620.00,631.68,614.04,1.20,0.03
07 15 2014,620.87,621.33,624.00,617.90,0.94,-0.25
07 14 2014,622.40,621.72,624.00,616.00,1.01,-0.26
07 13 2014,624.00,626.00,626.00,621.51,0.80,-0.32
07 12 2014,626.00,625.07,630.00,623.00,0.74,0.08
07 11 2014,625.50,610.00,625.50,609.91,0.70,2.54
07 10 2014,610.00,618.50,620.00,608.50,1.24,-1.65
07 09 2014,620.24,620.70,624.70,616.25,0.87,0.28
07 08 2014,618.50,623.26,626.00,611.06,0.73,-0.88
07 07 2014,624.00,630.50,635.00,615.00,1.07,-1.46
07 06 2014,633.25,634.60,636.81,630.49,0.45,0.52
07 05 2014,630.00,635.00,636.00,630.00,0.50,-0.35
07 04 2014,632.24,649.98,650.00,628.51,0.57,-1.77
07 03 2014,643.62,649.46,652.00,640.72,0.81,-0.66
07 02 2014,647.90,650.58,654.91,641.00,1.16,-0.44
07 01 2014,650.77,650.00,662.00,643.90,1.47,1.68
06 30 2014,640.01,605.53,646.00,605.53,1.71,6.02
06 29 2014,603.65,603.04,606.98,601.00,0.46,0.59
06 28 2014,600.10,602.54,610.47,600.10,0.58,-1.00
06 27 2014,606.18,582.73,606.18,582.00,2.41,4.89
06 26 2014,577.90,573.50,578.75,572.00,0.74,1.73
06 25 2014,568.07,585.00,585.00,568.07,1.05,-3.27
06 24 2014,587.28,595.87,595.87,585.00,0.72,-2.00
06 23 2014,599.25,609.65,609.66,592.50,0.90,-1.41
06 22 2014,607.80,605.00,620.00,605.00,0.78,1.03
06 21 2014,601.61,597.32,601.61,592.21,0.78,0.10
06 20 2014,601.00,595.86,603.00,591.00,1.00,-0.17
06 19 2014,602.00,608.01,613.75,600.26,1.26,-1.55
06 18 2014,611.50,615.50,621.08,603.79,1.21,-0.45
06 17 2014,614.25,578.85,614.25,577.02,1.14,5.91
06 16 2014,580.00,580.85,601.00,580.00,1.06,1.58
06 15 2014,571.00,565.00,571.78,549.31,1.11,3.00
06 14 2014,554.37,584.00,584.48,545.33,1.20,-4.84
06 13 2014,582.59,586.93,615.58,570.00,2.15,-1.26
06 12 2014,590.01,636.00,640.10,569.09,1.23,-7.39
06 11 2014,637.10,657.25,657.25,637.10,1.09,-2.53
06 10 2014,653.64,653.97,663.00,647.00,0.99,-0.01
06 09 2014,653.73,663.93,663.93,653.00,1.20,-1.30
06 08 2014,662.35,664.85,668.20,660.00,0.62,-0.10
06 07 2014,663.00,646.75,663.00,646.75,0.98,1.22
06 06 2014,655.00,661.00,666.00,654.65,1.17,-1.24
06 05 2014,663.25,651.83,670.00,650.00,0.99,1.68
06 04 2014,652.29,681.25,681.25,640.00,1.26,-4.48
06 03 2014,682.88,673.07,693.89,665.00,1.11,2.00
